ID,population,DTA,ASI
W22 x TIL01 BC1S4# Line_C031,W22TIL01,76.0,-3.0
W22 x TIL01 BC1S4# Line_C032,W22TIL01,69.0,-2.0
W22 x TIL01 BC1S4# Line_C033,W22TIL01,73.0,0.0
W22 x TIL01 BC1S4# Line_C034,W22TIL01,78.0,2.0
W22 x TIL01 BC1S4# Line_C035,W22TIL01,66.0,1.0
W22 x TIL01 BC1S4# Line_C036,W22TIL01,76.0,-2.0
W22 x TIL01 BC1S4# Line_C037,W22TIL01,75.0,1.0
W22 x TIL01 BC1S4# Line_C038,W22TIL01,77.0,-4.0
W22 x TIL01 BC1S4# Line_C039,W22TIL01,70.0,-1.0
W22 x TIL01 BC1S4# Line_C040,W22TIL01,83.0,0.0
W22 x TIL01 BC1S4# Line_C042,W22TIL01,69.0,-8.0
W22 x TIL01 BC1S4# Line_C043,W22TIL01,75.0,2.0
W22 x TIL01 BC1S4# Line_C044,W22TIL01,68.0,-6.0
W22 x TIL01 BC1S4# Line_C047,W22TIL01,74.0,-5.0
W22 x TIL01 BC1S4# Line_C048,W22TIL01,67.0,1.0
W22 x TIL01 BC1S4# Line_C049,W22TIL01,68.0,-3.0
W22 x TIL01 BC1S4# Line_C050,W22TIL01,73.0,-5.0
W22 x TIL01 BC1S4# Line_C051,W22TIL01,68.0,0.0
W22 x TIL01 BC1S4# Line_C052,W22TIL01,74.0,0.0
W22 x TIL01 BC1S4# Line_C053,W22TIL01,69.0,-1.0
W22 x TIL01 BC1S4# Line_C054,W22TIL01,70.0,-9.0
W22 x TIL01 BC1S4# Line_C055,W22TIL01,78.0,-1.0
W22 x TIL01 BC1S4# Line_C056,W22TIL01,78.0,-2.0
W22 x TIL01 BC1S4# Line_C058,W22TIL01,71.0,-1.0
W22 x TIL01 BC1S4# Line_C059,W22TIL01,77.0,-6.0
W22 x TIL01 BC1S4# Line_C060,W22TIL01,69.0,-1.0
W22 x TIL01 BC1S4# Line_C061,W22TIL01,76.0,-4.0
W22 x TIL01 BC1S4# Line_C062,W22TIL01,76.0,-2.0
W22 x TIL01 BC1S4# Line_C064,W22TIL01,73.0,-3.0
W22 x TIL01 BC1S4# Line_C065,W22TIL01,73.0,-3.0
W22 x TIL01 BC1S4# Line_C066,W22TIL01,75.0,1.0
W22 x TIL01 BC1S4# Line_C068,W22TIL01,70.0,-6.0
W22 x TIL01 BC1S4# Line_C071,W22TIL01,77.0,-2.0
W22 x TIL01 BC1S4# Line_C073,W22TIL01,67.0,-2.0
W22 x TIL01 BC1S4# Line_C074,W22TIL01,85.0,-4.0
W22 x TIL01 BC1S4# Line_C075,W22TIL01,70.0,-2.0
W22 x TIL01 BC1S4# Line_C076,W22TIL01,77.0,0.0
W22 x TIL01 BC1S4# Line_C077,W22TIL01,76.0,-3.0
W22 x TIL01 BC1S4# Line_C078,W22TIL01,73.0,0.0
W22 x TIL01 BC1S4# Line_C079,W22TIL01,78.0,-2.0
W22 x TIL01 BC1S4# Line_C081,W22TIL01,80.0,-1.0
W22 x TIL01 BC1S4# Line_C082,W22TIL01,78.0,0.0
W22 x TIL01 BC1S4# Line_C083,W22TIL01,67.0,-1.0
W22 x TIL01 BC1S4# Line_C084,W22TIL01,78.0,-3.0
W22 x TIL01 BC1S4# Line_C085,W22TIL01,74.0,-1.0
W22 x TIL01 BC1S4# Line_C086,W22TIL01,70.0,3.0
W22 x TIL01 BC1S4# Line_C087,W22TIL01,67.0,0.0
W22 x TIL01 BC1S4# Line_C089,W22TIL01,74.0,0.0
W22 x TIL01 BC1S4# Line_C091,W22TIL01,71.0,-2.0
W22 x TIL01 BC1S4# Line_C092,W22TIL01,78.0,-3.0
